Date,Index Category,Sub Category,Region,Plow,Index,Phigh,UID
10/1/2020,Chemical,Acid,Anadarko,26.85043725,36.6094923,73.25056449,1112172010
11/1/2020,Chemical,Acid,Anadarko,28.23506678,37.81589573,69.92120631,1112172011
12/1/2020,Chemical,Acid,Anadarko,31.11635531,38.78101847,64.46526693,1112172012
1/1/2021,Chemical,Acid,Anadarko,32.25157481,39.55311666,64.77976072,1112172101
2/1/2021,Chemical,Acid,Anadarko,32.74465608,40.17079522,63.89928027,1112172102
3/1/2021,Chemical,Acid,Anadarko,32.95044184,40.66493806,67.15716007,1112172103
4/1/2021,Chemical,Acid,Anadarko,33.11507046,41.06025233,66.93327522,1112172104
5/1/2021,Chemical,Acid,Anadarko,33.85054693,41.37650375,69.13152584,1112172105
6/1/2021,Chemical,Acid,Anadarko,35.60873943,41.62950489,70.2486169,1112172106
7/1/2021,Chemical,Acid,Anadarko,36.03416136,41.8319058,70.77750987,1112172107
1/1/2018,Chemical,Breaker,Anadarko,84.15841584,100,104.7619048,1112181801
2/1/2018,Chemical,Breaker,Anadarko,84.26324061,100,105.6277056,1112181802
3/1/2018,Chemical,Breaker,Anadarko,83.04695612,100,108.1385281,1112181803
4/1/2018,Chemical,Breaker,Anadarko,82.38301944,100,109.1195182,1112181804
5/1/2018,Chemical,Breaker,Anadarko,83.2977199,100,109.1137963,1112181805
6/1/2018,Chemical,Breaker,Anadarko,84.8199941,100,107.2910371,1112181806
7/1/2018,Chemical,Breaker,Anadarko,84.01599528,100,105.8328297,1112181807
8/1/2018,Chemical,Breaker,Anadarko,87.21279623,100,104.6662637,1112181808
9/1/2018,Chemical,Breaker,Anadarko,89.77023698,100,103.733011,1112181809
10/1/2018,Chemical,Breaker,Anadarko,91.81618959,100,102.9864088,1112181810
11/1/2018,Chemical,Breaker,Anadarko,93.45295167,100,103.428731,1112181811
12/1/2018,Chemical,Breaker,Anadarko,94.76236133,100,105.0202125,1112181812
1/1/2019,Chemical,Breaker,Anadarko,100.1168198,104.7524752,111.2438928,1112181901
2/1/2019,Chemical,Breaker,Anadarko,102.1025317,109.7920792,116.222837,1112181902
3/1/2019,Chemical,Breaker,Anadarko,102.9691541,115.0613861,122.6812399,1112181903
4/1/2019,Chemical,Breaker,Anadarko,104.0832441,119.2768317,130.3232097,1112181904
5/1/2019,Chemical,Breaker,Anadarko,108.0190705,123.8868119,136.4367856,1112181905
6/1/2019,Chemical,Breaker,Anadarko,111.1677316,126.3371723,138.8523988,1112181906
7/1/2019,Chemical,Breaker,Anadarko,108.9341853,125.8222131,135.8343943,1112181907
8/1/2019,Chemical,Breaker,Anadarko,107.1473483,120.6577705,128.6675154,1112181908
9/1/2019,Chemical,Breaker,Anadarko,105.7178786,116.5262164,122.9340123,1112181909
10/1/2019,Chemical,Breaker,Anadarko,104.5743029,117.9734483,123.0996851,1112181910
11/1/2019,Chemical,Breaker,Anadarko,100.986175,119.1312339,125.7074709,1112181911
12/1/2019,Chemical,Breaker,Anadarko,99.9721083,120.0574624,127.7936995,1112181912
1/1/2020,Chemical,Breaker,Anadarko,101.0172906,119.1895343,130.0072368,1112182001
2/1/2020,Chemical,Breaker,Anadarko,100.6158127,117.1338056,130.1444033,1112182002
3/1/2020,Chemical,Breaker,Anadarko,102.7698779,118.211995,133.5214632,1112182003
4/1/2020,Chemical,Breaker,Anadarko,99.54263497,113.6290019,129.6884577,1112182004
5/1/2020,Chemical,Breaker,Anadarko,99.43608817,112.6853798,129.88938,1112182005
6/1/2020,Chemical,Breaker,Anadarko,104.3013458,117.3760266,138.5649694,1112182006
7/1/2020,Chemical,Breaker,Anadarko,109.4311756,123.6037916,144.2678171,1112182007
8/1/2020,Chemical,Breaker,Anadarko,114.7726633,128.5860036,148.8300953,1112182008
9/1/2020,Chemical,Breaker,Anadarko,119.0458534,135.0470207,151.242294,1112182009
10/1/2020,Chemical,Breaker,Anadarko,121.2267817,138.9782106,154.4096768,1112182010
11/1/2020,Chemical,Breaker,Anadarko,124.2091482,144.3508853,162.1416028,1112182011
12/1/2020,Chemical,Breaker,Anadarko,126.5950413,147.6589261,164.4492559,1112182012
1/1/2021,Chemical,Breaker,Anadarko,130.4839538,151.5429824,170.1732661,1112182101
2/1/2021,Chemical,Breaker,Anadarko,132.2749518,154.155178,173.459845,1112182102
3/1/2021,Chemical,Breaker,Anadarko,133.9277723,156.1624263,175.6582317,1112182103
4/1/2021,Chemical,Breaker,Anadarko,135.5433913,157.9882468,176.4176745,1112182104
5/1/2021,Chemical,Breaker,Anadarko,137.4755546,156.9599044,173.3123574,1112182105
6/1/2021,Chemical,Breaker,Anadarko,137.7926343,154.8439136,169.4667176,1112182106
7/1/2021,Chemical,Breaker,Anadarko,138.046298,153.151121,166.3902058,1112182107
1/1/2018,Chemical,Chemical Price Index,Anadarko,80.50478874,100,133.8381315,1112111801
2/1/2018,Chemical,Chemical Price Index,Anadarko,80.76124014,102.6295336,136.2787905,1112111802
3/1/2018,Chemical,Chemical Price Index,Anadarko,78.25250234,99.7311501,132.6474667,1112111803
4/1/2018,Chemical,Chemical Price Index,Anadarko,82.66329134,107.0881478,139.3019861,1112111804
5/1/2018,Chemical,Chemical Price Index,Anadarko,78.60532613,104.8432778,135.2798671,1112111805
6/1/2018,Chemical,Chemical Price Index,Anadarko,79.14587537,107.5100946,137.3233204,1112111806
7/1/2018,Chemical,Chemical Price Index,Anadarko,78.96672909,109.7880838,136.8616639,1112111807
8/1/2018,Chemical,Chemical Price Index,Anadarko,81.70568685,114.3083727,140.749351,1112111808
9/1/2018,Chemical,Chemical Price Index,Anadarko,80.48822545,113.8036542,139.5773661,1112111809
10/1/2018,Chemical,Chemical Price Index,Anadarko,80.60585853,113.6622484,141.078099,1112111810
11/1/2018,Chemical,Chemical Price Index,Anadarko,80.12567407,113.6621701,142.0522436,1112111811
12/1/2018,Chemical,Chemical Price Index,Anadarko,74.27643848,106.7230724,131.8525867,1112111812
1/1/2019,Chemical,Chemical Price Index,Anadarko,75.80578041,107.9630942,136.9764731,1112111901
2/1/2019,Chemical,Chemical Price Index,Anadarko,74.65484509,103.8328972,135.2637569,1112111902
3/1/2019,Chemical,Chemical Price Index,Anadarko,73.22225334,100.3269717,134.5296048,1112111903
4/1/2019,Chemical,Chemical Price Index,Anadarko,70.70025735,95.99486993,130.9373868,1112111904
5/1/2019,Chemical,Chemical Price Index,Anadarko,70.22549103,95.21724354,132.1876706,1112111905
6/1/2019,Chemical,Chemical Price Index,Anadarko,69.46259299,95.42471164,133.5279498,1112111906
7/1/2019,Chemical,Chemical Price Index,Anadarko,63.9601715,88.38331637,123.2125695,1112111907
8/1/2019,Chemical,Chemical Price Index,Anadarko,62.10973359,86.089245,116.4238171,1112111908
9/1/2019,Chemical,Chemical Price Index,Anadarko,63.42181595,84.7668508,113.7942905,1112111909
10/1/2019,Chemical,Chemical Price Index,Anadarko,71.26679315,91.7099909,121.7580082,1112111910
11/1/2019,Chemical,Chemical Price Index,Anadarko,65.98699997,85.35613718,115.7084904,1112111911
12/1/2019,Chemical,Chemical Price Index,Anadarko,68.80091619,91.03507068,118.8273945,1112111912
1/1/2020,Chemical,Chemical Price Index,Anadarko,74.00897184,96.28552936,124.8948744,1112112001
2/1/2020,Chemical,Chemical Price Index,Anadarko,80.29806954,100.314346,131.1401518,1112112002
3/1/2020,Chemical,Chemical Price Index,Anadarko,86.71593386,106.589438,136.9415273,1112112003
4/1/2020,Chemical,Chemical Price Index,Anadarko,94.61381593,117.0496641,146.0096663,1112112004
5/1/2020,Chemical,Chemical Price Index,Anadarko,95.01971026,117.6934199,147.2186152,1112112005
6/1/2020,Chemical,Chemical Price Index,Anadarko,97.72703452,121.7374189,148.4197386,1112112006
7/1/2020,Chemical,Chemical Price Index,Anadarko,87.49571232,110.1776025,133.7598685,1112112007
8/1/2020,Chemical,Chemical Price Index,Anadarko,85.32158516,108.2126066,131.9711355,1112112008
9/1/2020,Chemical,Chemical Price Index,Anadarko,90.67168826,116.0049497,140.7411045,1112112009
10/1/2020,Chemical,Chemical Price Index,Anadarko,95.12365546,121.9522426,146.0553523,1112112010
11/1/2020,Chemical,Chemical Price Index,Anadarko,96.20283956,121.1326488,145.4068277,1112112011
12/1/2020,Chemical,Chemical Price Index,Anadarko,97.27248198,121.0321648,142.1549056,1112112012
1/1/2021,Chemical,Chemical Price Index,Anadarko,101.0904283,125.5194023,144.31263,1112112101
2/1/2021,Chemical,Chemical Price Index,Anadarko,105.3895396,126.1002507,147.3323613,1112112102
3/1/2021,Chemical,Chemical Price Index,Anadarko,105.3579723,125.5192526,149.7243705,1112112103
4/1/2021,Chemical,Chemical Price Index,Anadarko,104.4162599,123.5797756,148.6207108,1112112104
5/1/2021,Chemical,Chemical Price Index,Anadarko,102.873228,120.8834683,146.7036978,1112112105
6/1/2021,Chemical,Chemical Price Index,Anadarko,102.1579297,119.2733689,145.1591236,1112112106
7/1/2021,Chemical,Chemical Price Index,Anadarko,101.5791103,118.1920751,144.5479217,1112112107
1/1/2018,Chemical,Biocide,Appalachian,85.31556603,100,105.2631579,1212121801
2/1/2018,Chemical,Biocide,Appalachian,85.72183063,100,105.2631579,1212121802
3/1/2018,Chemical,Biocide,Appalachian,85.64057771,99.72211501,104.9706474,1212121803
4/1/2018,Chemical,Biocide,Appalachian,85.57557537,99.77769201,105.0291495,1212121804
5/1/2018,Chemical,Biocide,Appalachian,83.0859859,99.32285442,104.7834407,1212121805
6/1/2018,Chemical,Biocide,Appalachian,83.53190193,98.55271974,104.5868736,1212121806
7/1/2018,Chemical,Biocide,Appalachian,84.70116395,98.7491412,104.4296199,1212121807
8/1/2018,Chemical,Biocide,Appalachian,86.44910276,98.41876084,104.303817,1212121808
9/1/2018,Chemical,Biocide,Appalachian,87.84745382,98.39821532,104.2031747,1212121809
10/1/2018,Chemical,Biocide,Appalachian,88.55987006,99.03180226,104.1226608,1212121810
11/1/2018,Chemical,Biocide,Appalachian,87.91100925,99.61992474,104.0582497,1212121811
12/1/2018,Chemical,Biocide,Appalachian,87.39192061,99.1966406,104.5592407,1212121812
1/1/2019,Chemical,Biocide,Appalachian,86.16412049,100.6699534,104.9600335,1212121901
2/1/2019,Chemical,Biocide,Appalachian,83.556822,101.8486036,105.5000506,1212121902
3/1/2019,Chemical,Biocide,Appalachian,79.8459248,100.36477,105.5257997,1212121903
4/1/2019,Chemical,Biocide,Appalachian,74.43961945,99.79251677,105.7089048,1212121904
5/1/2019,Chemical,Biocide,Appalachian,70.11457516,96.89712662,106.5054122,1212121905
6/1/2019,Chemical,Biocide,Appalachian,65.43574593,92.1432269,106.7363536,1212121906
7/1/2019,Chemical,Biocide,Appalachian,61.69268255,85.56125726,106.8398538,1212121907
8/1/2019,Chemical,Biocide,Appalachian,59.91702564,80.29568155,107.1664127,1212121908
9/1/2019,Chemical,Biocide,Appalachian,58.49650012,76.08322098,106.0463601,1212121909
10/1/2019,Chemical,Biocide,Appalachian,56.5475505,72.71325252,101.0876721,1212121910
11/1/2019,Chemical,Biocide,Appalachian,54.9883908,70.01727776,102.1827786,1212121911
12/1/2019,Chemical,Biocide,Appalachian,53.33479844,66.57670181,97.9968069,1212121912
1/1/2020,Chemical,Biocide,Appalachian,51.60565996,66.26182865,99.71008644,1212122001
2/1/2020,Chemical,Biocide,Appalachian,50.22234917,66.82245933,100.0812992,1212122002
3/1/2020,Chemical,Biocide,Appalachian,49.11570054,68.48975767,100.9470398,1212122003
4/1/2020,Chemical,Biocide,Appalachian,46.62822428,70.22986094,102.2896556,1212122004
5/1/2020,Chemical,Biocide,Appalachian,45.78695987,70.80941436,103.1443654,1212122005
6/1/2020,Chemical,Biocide,Appalachian,45.11394834,70.86679249,104.4537807,1212122006
7/1/2020,Chemical,Biocide,Appalachian,44.57553911,70.912695,104.8756655,1212122007
8/1/2020,Chemical,Biocide,Appalachian,42.99609514,70.5431524,105.2131733,1212122008
9/1/2020,Chemical,Biocide,Appalachian,41.73253996,68.62245993,105.215045,1212122009
10/1/2020,Chemical,Biocide,Appalachian,41.10505937,66.27337674,102.8602076,1212122010
11/1/2020,Chemical,Biocide,Appalachian,40.07864089,63.1753164,100.5700731,1212122011
12/1/2020,Chemical,Biocide,Appalachian,37.8643712,60.72531802,98.33170086,1212122012
1/1/2021,Chemical,Biocide,Appalachian,36.10920604,58.73686942,97.35353229,1212122101
2/1/2021,Chemical,Biocide,Appalachian,34.7050739,58.77116894,97.78979124,1212122102
3/1/2021,Chemical,Biocide,Appalachian,33.5817682,57.72607001,98.68319296,1212122103
4/1/2021,Chemical,Biocide,Appalachian,33.72316101,57.060622,99.71480073,1212122104
5/1/2021,Chemical,Biocide,Appalachian,33.83627526,57.86893677,100.1419476,1212122105
6/1/2021,Chemical,Biocide,Appalachian,33.92676666,58.51558859,100.6434626,1212122106
7/1/2021,Chemical,Biocide,Appalachian,33.99915977,58.58601898,101.070856,1212122107
1/1/2018,Chemical,Friction Reducer,Appalachian,84.89827856,100,112.9107981,1212131801
2/1/2018,Chemical,Friction Reducer,Appalachian,83.95931142,100.8920188,112.9107981,1212131802
3/1/2018,Chemical,Friction Reducer,Appalachian,83.20813772,100.6197183,111.2206573,1212131803
4/1/2018,Chemical,Friction Reducer,Appalachian,85.42410016,99.69765258,111.5586854,1212131804
5/1/2018,Chemical,Friction Reducer,Appalachian,87.19687011,98.83480438,111.829108,1212131805
6/1/2018,Chemical,Friction Reducer,Appalachian,88.61508607,98.14452582,108.5399687,1212131806
7/1/2018,Chemical,Friction Reducer,Appalachian,89.81225665,101.0977803,109.4141346,1212131807
8/1/2018,Chemical,Friction Reducer,Appalachian,90.92648764,102.0049848,110.1134673,1212131808
9/1/2018,Chemical,Friction Reducer,Appalachian,89.2044139,100.6806701,107.1674562,1212131809
10/1/2018,Chemical,Friction Reducer,Appalachian,90.44021343,99.62121843,104.8106472,1212131810
11/1/2018,Chemical,Friction Reducer,Appalachian,88.39285932,98.77365706,102.9252001,1212131811
12/1/2018,Chemical,Friction Reducer,Appalachian,86.75497603,96.65585836,99.97709279,1212131812
1/1/2019,Chemical,Friction Reducer,Appalachian,86.85312011,94.96161939,99.93472588,1212131901
2/1/2019,Chemical,Friction Reducer,Appalachian,86.93163537,93.4184348,99.90083234,1212131902
3/1/2019,Chemical,Friction Reducer,Appalachian,86.99444757,92.73161795,97.91753598,1212131903
4/1/2019,Chemical,Friction Reducer,Appalachian,87.04469734,92.18216447,98.28708043,1212131904
5/1/2019,Chemical,Friction Reducer,Appalachian,87.08489715,91.19487085,96.62653445,1212131905
6/1/2019,Chemical,Friction Reducer,Appalachian,87.117057,90.95276679,95.29809767,1212131906
7/1/2019,Chemical,Friction Reducer,Appalachian,85.04315003,90.21135271,94.23534825,1212131907
8/1/2019,Chemical,Friction Reducer,Appalachian,80.99226651,89.61822145,95.34133024,1212131908
9/1/2019,Chemical,Friction Reducer,Appalachian,78.62792901,87.3362047,96.22611584,1212131909
10/1/2019,Chemical,Friction Reducer,Appalachian,75.86008969,83.70307957,94.19529017,1212131910
11/1/2019,Chemical,Friction Reducer,Appalachian,74.30309522,80.79657946,89.19034794,1212131911
12/1/2019,Chemical,Friction Reducer,Appalachian,73.27659199,78.47137937,85.8593206,1212131912
1/1/2020,Chemical,Friction Reducer,Appalachian,72.45538939,77.28414575,85.11938137,1212132001
2/1/2020,Chemical,Friction Reducer,Appalachian,67.07229274,77.02293476,84.52742998,1212132002
3/1/2020,Chemical,Friction Reducer,Appalachian,67.14766204,75.10817566,82.88015994,1212132003
4/1/2020,Chemical,Friction Reducer,Appalachian,67.20795749,74.358841,80.57642842,1212132004
5/1/2020,Chemical,Friction Reducer,Appalachian,68.03866646,73.75937327,78.73344321,1212132005
6/1/2020,Chemical,Friction Reducer,Appalachian,68.70323364,73.27979908,77.25905504,1212132006
7/1/2020,Chemical,Friction Reducer,Appalachian,69.23488738,72.89613974,77.4566963,1212132007
8/1/2020,Chemical,Friction Reducer,Appalachian,68.86208831,74.74883667,79.49274358,1212132008
9/1/2020,Chemical,Friction Reducer,Appalachian,72.36666595,77.07606464,83.1560102,1212132009
10/1/2020,Chemical,Friction Reducer,Appalachian,72.16563323,75.93315218,84.52167827,1212132010
11/1/2020,Chemical,Friction Reducer,Appalachian,75.72937669,80.88736682,87.75818769,1212132011
12/1/2020,Chemical,Friction Reducer,Appalachian,78.58037147,84.85073852,90.34739522,1212132012
1/1/2021,Chemical,Friction Reducer,Appalachian,80.07869467,88.02143589,94.18714935,1212132101
2/1/2021,Chemical,Friction Reducer,Appalachian,82.84229846,90.55799378,98.82389789,1212132102
3/1/2021,Chemical,Friction Reducer,Appalachian,85.17837711,92.5872401,102.2210901,1212132103
4/1/2021,Chemical,Friction Reducer,Appalachian,86.92204441,94.21063715,106.7690474,1212132104
5/1/2021,Chemical,Friction Reducer,Appalachian,84.74890313,95.50935479,108.8894163,1212132105
6/1/2021,Chemical,Friction Reducer,Appalachian,83.32337916,92.55771857,109.0207662,1212132106
7/1/2021,Chemical,Friction Reducer,Appalachian,83.16365899,92.85681649,110.6751419,1212132107
1/1/2018,Chemical,Corrosion Inhibitor,Appalachian,94.23828125,100,110,1212141801
2/1/2018,Chemical,Corrosion Inhibitor,Appalachian,92.67578125,101.0351562,111.1386719,1212141802
3/1/2018,Chemical,Corrosion Inhibitor,Appalachian,92.98828125,100.9453125,111.0398438,1212141803
4/1/2018,Chemical,Corrosion Inhibitor,Appalachian,93.23828125,99.60390625,109.5642969,1212141804
5/1/2018,Chemical,Corrosion Inhibitor,Appalachian,93.43828125,99.23390625,109.1572969,1212141805
6/1/2018,Chemical,Corrosion Inhibitor,Appalachian,93.59828125,98.93790625,108.8316969,1212141806
7/1/2018,Chemical,Corrosion Inhibitor,Appalachian,93.72628125,98.70110625,108.5712169,1212141807
8/1/2018,Chemical,Corrosion Inhibitor,Appalachian,92.69586875,99.99604125,111.2817782,1212141808
9/1/2018,Chemical,Corrosion Inhibitor,Appalachian,90.93403875,98.84448925,116.3691726,1212141809
10/1/2018,Chemical,Corrosion Inhibitor,Appalachian,91.59488725,100.1107477,120.439088,1212141810
11/1/2018,Chemical,Corrosion Inhibitor,Appalachian,91.0884098,101.1042231,123.6950204,1212141811
12/1/2018,Chemical,Corrosion Inhibitor,Appalachian,91.71838409,101.8404097,126.2997663,1212141812
1/1/2019,Chemical,Corrosion Inhibitor,Appalachian,92.22236352,102.6442028,126.1374693,1212141901
2/1/2019,Chemical,Corrosion Inhibitor,Appalachian,92.62554707,105.5528622,131.183413,1212141902
3/1/2019,Chemical,Corrosion Inhibitor,Appalachian,94.02231265,105.6141648,132.2904804,1212141903
4/1/2019,Chemical,Corrosion Inhibitor,Appalachian,94.37800637,105.6632068,133.1761343,1212141904
5/1/2019,Chemical,Corrosion Inhibitor,Appalachian,95.5805301,105.7024405,133.8846574,1212141905
6/1/2019,Chemical,Corrosion Inhibitor,Appalachian,97.63629908,107.9603899,134.4514759,1212141906
7/1/2019,Chemical,Corrosion Inhibitor,Appalachian,102.4449768,111.1729994,135.6080558,1212141907
8/1/2019,Chemical,Corrosion Inhibitor,Appalachian,106.3309814,116.2821495,144.5997259,1212141908
9/1/2019,Chemical,Corrosion Inhibitor,Appalachian,109.4397851,117.4007196,151.7930619,1212141909
10/1/2019,Chemical,Corrosion Inhibitor,Appalachian,111.7705781,118.1393257,152.6844495,1212141910
11/1/2019,Chemical,Corrosion Inhibitor,Appalachian,113.6352125,118.7302106,149.4913096,1212141911
12/1/2019,Chemical,Corrosion Inhibitor,Appalachian,115.12692,119.2029184,147.9133602,1212141912
1/1/2020,Chemical,Corrosion Inhibitor,Appalachian,116.320286,119.5810848,149.5806882,1212142001
2/1/2020,Chemical,Corrosion Inhibitor,Appalachian,116.66951,119.8836178,151.1489255,1212142002
3/1/2020,Chemical,Corrosion Inhibitor,Appalachian,117.554358,120.1256442,152.4035154,1212142003
4/1/2020,Chemical,Corrosion Inhibitor,Appalachian,116.2505177,121.1200466,154.448203,1212142004
5/1/2020,Chemical,Corrosion Inhibitor,Appalachian,118.0199454,124.3179123,159.2069999,1212142005
6/1/2020,Chemical,Corrosion Inhibitor,Appalachian,116.3886126,127.3644861,163.648803,1212142006
7/1/2020,Chemical,Corrosion Inhibitor,Appalachian,114.3218276,131.1884639,169.0049799,1212142007
8/1/2020,Chemical,Corrosion Inhibitor,Appalachian,113.4301183,135.2242086,174.5594527,1212142008
9/1/2020,Chemical,Corrosion Inhibitor,Appalachian,119.0644071,141.3824919,179.0030309,1212142009
10/1/2020,Chemical,Corrosion Inhibitor,Appalachian,114.7827757,136.5434935,180.018831,1212142010
11/1/2020,Chemical,Corrosion Inhibitor,Appalachian,121.1230956,146.3441698,186.6071107,1212142011
12/1/2020,Chemical,Corrosion Inhibitor,Appalachian,126.1953515,154.1847108,186.1020948,1212142012
1/1/2021,Chemical,Corrosion Inhibitor,Appalachian,129.2765937,160.4571437,191.4793321,1212142101
2/1/2021,Chemical,Corrosion Inhibitor,Appalachian,132.7181499,169.3813399,195.7811219,1212142102
3/1/2021,Chemical,Corrosion Inhibitor,Appalachian,135.4713949,176.520697,199.2225538,1212142103
4/1/2021,Chemical,Corrosion Inhibitor,Appalachian,137.673991,178.3259326,201.9756993,1212142104
5/1/2021,Chemical,Corrosion Inhibitor,Appalachian,139.4360678,179.770121,204.1782157,1212142105
6/1/2021,Chemical,Corrosion Inhibitor,Appalachian,140.8457292,184.8317218,205.9402288,1212142106
7/1/2021,Chemical,Corrosion Inhibitor,Appalachian,141.9734584,186.2768358,207.3498393,1212142107
1/1/2018,Chemical,Surfactant,Appalachian,82.13283442,100,137.4805114,1212151801
2/1/2018,Chemical,Surfactant,Appalachian,82.13283442,98.40972872,139.2641098,1212151802
3/1/2018,Chemical,Surfactant,Appalachian,82.13283442,100.8980355,135.246648,1212151803
4/1/2018,Chemical,Surfactant,Appalachian,82.13283442,100.1384471,137.5705644,1212151804
5/1/2018,Chemical,Surfactant,Appalachian,82.13283442,103.9461179,141.1135142,1212151805
6/1/2018,Chemical,Surfactant,Appalachian,82.13283442,101.566623,142.8440387,1212151806
7/1/2018,Chemical,Surfactant,Appalachian,82.13283442,99.66302713,139.5324807,1212151807
8/1/2018,Chemical,Surfactant,Appalachian,82.13283442,97.59758728,140.3257039,1212151808
9/1/2018,Chemical,Surfactant,Appalachian,82.54443405,95.9452354,134.7114518,1212151809
10/1/2018,Chemical,Surfactant,Appalachian,83.90271282,94.62335389,133.2384474,1212151810
11/1/2018,Chemical,Surfactant,Appalachian,84.98933583,96.27866441,132.1307226,1212151811
12/1/2018,Chemical,Surfactant,Appalachian,86.80500156,99.47382021,130.1912912,1212151812
1/1/2019,Chemical,Surfactant,Appalachian,89.07917431,103.9008522,130.9257177,1212151901
2/1/2019,Chemical,Surfactant,Appalachian,91.91815703,109.3133852,134.6938015,1212151902
3/1/2019,Chemical,Surfactant,Appalachian,96.84603171,117.4039355,137.7082685,1212151903
4/1/2019,Chemical,Surfactant,Appalachian,102.0418394,123.8763757,140.4753145,1212151904
5/1/2019,Chemical,Surfactant,Appalachian,106.8907213,129.0543279,146.15013,1212151905
6/1/2019,Chemical,Surfactant,Appalachian,113.594897,133.1966896,155.5356325,1212151906
7/1/2019,Chemical,Surfactant,Appalachian,117.6486023,136.510579,158.6286931,1212151907
8/1/2019,Chemical,Surfactant,Appalachian,116.9252429,139.1616905,161.1031416,1212151908
9/1/2019,Chemical,Surfactant,Appalachian,119.4273163,141.2451616,163.0827004,1212151909
10/1/2019,Chemical,Surfactant,Appalachian,124.4847903,142.9493566,162.2528768,1212151910
11/1/2019,Chemical,Surfactant,Appalachian,129.5410596,148.5596724,165.3495419,1212151911
12/1/2019,Chemical,Surfactant,Appalachian,133.586075,153.047925,171.5686887,1212151912
1/1/2020,Chemical,Surfactant,Appalachian,136.747251,154.7114925,175.2904982,1212152001
2/1/2020,Chemical,Surfactant,Appalachian,139.3510281,153.7224213,177.6505464,1212152002
3/1/2020,Chemical,Surfactant,Appalachian,141.4340498,152.9311643,176.3206242,1212152003
4/1/2020,Chemical,Surfactant,Appalachian,143.1004672,154.1503571,177.6077934,1212152004
5/1/2020,Chemical,Surfactant,Appalachian,144.433601,156.9966187,180.121782,1212152005
6/1/2020,Chemical,Surfactant,Appalachian,145.5001082,163.6328422,182.1329728,1212152006
7/1/2020,Chemical,Surfactant,Appalachian,146.3533138,168.941821,183.7419255,1212152007
8/1/2020,Chemical,Surfactant,Appalachian,148.8880767,173.189004,185.0290876,1212152008
9/1/2020,Chemical,Surfactant,Appalachian,149.0636887,175.969351,186.0588173,1212152009
10/1/2020,Chemical,Surfactant,Appalachian,149.896414,178.0626651,186.1342382,1212152010
11/1/2020,Chemical,Surfactant,Appalachian,149.8703585,174.2555577,184.4546309,1212152011
12/1/2020,Chemical,Surfactant,Appalachian,148.6147152,172.9498157,185.599252,1212152012
1/1/2021,Chemical,Surfactant,Appalachian,148.8449995,173.907093,186.5149488,1212152101
2/1/2021,Chemical,Surfactant,Appalachian,149.0292269,174.6729148,187.2475063,1212152102
3/1/2021,Chemical,Surfactant,Appalachian,149.1766089,169.6915591,187.8335523,1212152103
4/1/2021,Chemical,Surfactant,Appalachian,149.2945144,171.3004877,188.3023891,1212152104
5/1/2021,Chemical,Surfactant,Appalachian,149.3888388,169.2199973,188.6774585,1212152105
6/1/2021,Chemical,Surfactant,Appalachian,149.4642984,170.9232382,188.977514,1212152106
7/1/2021,Chemical,Surfactant,Appalachian,149.524666,171.1632866,189.2175585,1212152107
1/1/2018,Chemical,Scale Inhibitor,Appalachian,86.64743209,100,112.8518972,1212161801
2/1/2018,Chemical,Scale Inhibitor,Appalachian,87.29054841,100.0734394,114.6389229,1212161802
3/1/2018,Chemical,Scale Inhibitor,Appalachian,85.91284074,99.64259486,114.4773562,1212161803
4/1/2018,Chemical,Scale Inhibitor,Appalachian,86.6657271,99.54271726,112.1694002,1212161804
5/1/2018,Chemical,Scale Inhibitor,Appalachian,86.29253444,99.48729498,110.5433537,1212161805
6/1/2018,Chemical,Scale Inhibitor,Appalachian,87.19090742,99.6632754,110.2217087,1212161806
7/1/2018,Chemical,Scale Inhibitor,Appalachian,88.80107355,100.0488578,108.9852005,1212161807
8/1/2018,Chemical,Scale Inhibitor,Appalachian,88.1345152,99.86772759,110.2970955,1212161808
9/1/2018,Chemical,Scale Inhibitor,Appalachian,90.50761216,100.7020156,111.4934904,1212161809
10/1/2018,Chemical,Scale Inhibitor,Appalachian,92.40608973,102.8994338,111.9610102,1212161810
11/1/2018,Chemical,Scale Inhibitor,Appalachian,93.92487178,106.6769522,113.9262133,1212161811
12/1/2018,Chemical,Scale Inhibitor,Appalachian,97.17172117,109.6989669,115.4983758,1212161812
1/1/2019,Chemical,Scale Inhibitor,Appalachian,98.54521047,112.1165786,116.7561057,1212161901
2/1/2019,Chemical,Scale Inhibitor,Appalachian,100.8679921,114.0506681,117.8846888,1212161902
3/1/2019,Chemical,Scale Inhibitor,Appalachian,99.05424682,110.8243778,118.6651561,1212161903
4/1/2019,Chemical,Scale Inhibitor,Appalachian,97.60325058,109.9569318,119.2895301,1212161904
5/1/2019,Chemical,Scale Inhibitor,Appalachian,96.44245358,109.2629751,116.7290537,1212161905
6/1/2019,Chemical,Scale Inhibitor,Appalachian,95.53829579,108.7078097,114.6806726,1212161906
7/1/2019,Chemical,Scale Inhibitor,Appalachian,94.05609563,108.2636774,117.252494,1212161907
8/1/2019,Chemical,Scale Inhibitor,Appalachian,94.82871983,107.9083715,119.3099511,1212161908
9/1/2019,Chemical,Scale Inhibitor,Appalachian,94.22282899,107.6241268,119.9277651,1212161909
10/1/2019,Chemical,Scale Inhibitor,Appalachian,91.2901359,105.6341852,115.4770958,1212161910
