Date,Index Category,Sub Category,Region,Index_y,Index_x,Change
3/1/2020,Drilling Mud,Drilling Mud,Anadarko,115.4999374,115.4999374,0.0
4/1/2020,Drilling Mud,Drilling Mud,Anadarko,95.4687408,95.4687408,0.0
5/1/2020,Drilling Mud,Drilling Mud,Anadarko,90.45059453,90.45059453,0.0
6/1/2020,Drilling Mud,Drilling Mud,Anadarko,81.89082645,81.89082645,0.0
7/1/2020,Drilling Mud,Drilling Mud,Anadarko,76.2624688,76.2624688,0.0
8/1/2020,Drilling Mud,Drilling Mud,Anadarko,73.76265367,73.76265367,0.0
9/1/2020,Drilling Mud,Drilling Mud,Anadarko,77.65889601,77.65889601,0.0
10/1/2020,Drilling Mud,Drilling Mud,Anadarko,72.67514315,72.67514315,0.0
11/1/2020,Drilling Mud,Drilling Mud,Anadarko,74.37595701,74.37595701,0.0
12/1/2020,Drilling Mud,Drilling Mud,Anadarko,71.24458713,71.24458713,0.0
1/1/2021,Drilling Mud,Drilling Mud,Anadarko,67.84691228,70.20410764,3.3576316817350342
2/1/2021,Drilling Mud,Drilling Mud,Anadarko,68.99237346,70.14876558,1.6484853445941516
3/1/2021,Drilling Mud,Drilling Mud,Anadarko,78.32544487,69.27753727,-13.060377081155446
4/1/2021,Drilling Mud,Drilling Mud,Anadarko,77.99648461,68.99833884,-13.041104932780717
5/1/2021,Drilling Mud,Drilling Mud,Anadarko,63.65810817,68.8599553,7.554241223853943
6/1/2021,Drilling Mud,Drilling Mud,Anadarko,63.18701742,69.04527714,8.484663922952283
1/1/2018,Drilling Mud,Drilling Mud,Appalachian,100.0,100.0,0.0
2/1/2018,Drilling Mud,Drilling Mud,Appalachian,99.02455404,99.02455404,0.0
3/1/2018,Drilling Mud,Drilling Mud,Appalachian,97.99006182,97.99006182,0.0
4/1/2018,Drilling Mud,Drilling Mud,Appalachian,100.2030941,100.2030941,0.0
5/1/2018,Drilling Mud,Drilling Mud,Appalachian,100.2454507,100.2454507,0.0
6/1/2018,Drilling Mud,Drilling Mud,Appalachian,93.94664132,93.94664132,0.0
7/1/2018,Drilling Mud,Drilling Mud,Appalachian,99.14592243,99.14592243,0.0
8/1/2018,Drilling Mud,Drilling Mud,Appalachian,94.58069373,94.58069373,0.0
9/1/2018,Drilling Mud,Drilling Mud,Appalachian,112.4858897,112.4858897,0.0
10/1/2018,Drilling Mud,Drilling Mud,Appalachian,111.1158841,111.1158841,0.0
11/1/2018,Drilling Mud,Drilling Mud,Appalachian,124.7833807,124.7833807,0.0
12/1/2018,Drilling Mud,Drilling Mud,Appalachian,121.149507,121.149507,0.0
1/1/2019,Drilling Mud,Drilling Mud,Appalachian,118.1291212,118.1291212,0.0
2/1/2019,Drilling Mud,Drilling Mud,Appalachian,135.9112587,135.9112587,0.0
3/1/2019,Drilling Mud,Drilling Mud,Appalachian,128.6486123,128.6486123,0.0
4/1/2019,Drilling Mud,Drilling Mud,Appalachian,128.7708071,128.7708071,0.0
5/1/2019,Drilling Mud,Drilling Mud,Appalachian,130.195818,130.195818,0.0
6/1/2019,Drilling Mud,Drilling Mud,Appalachian,120.773673,120.773673,0.0
7/1/2019,Drilling Mud,Drilling Mud,Appalachian,128.0821899,128.0821899,0.0
8/1/2019,Drilling Mud,Drilling Mud,Appalachian,116.7006593,116.7006593,0.0
9/1/2019,Drilling Mud,Drilling Mud,Appalachian,134.1033591,134.1033591,0.0
10/1/2019,Drilling Mud,Drilling Mud,Appalachian,167.2504081,167.2504081,0.0
11/1/2019,Drilling Mud,Drilling Mud,Appalachian,188.5572533,188.5572533,0.0
12/1/2019,Drilling Mud,Drilling Mud,Appalachian,215.8507135,215.8507135,0.0
1/1/2020,Drilling Mud,Drilling Mud,Appalachian,247.5195282,247.5195282,0.0
2/1/2020,Drilling Mud,Drilling Mud,Appalachian,257.1243059,257.1243059,0.0
3/1/2020,Drilling Mud,Drilling Mud,Appalachian,232.3999118,232.3999118,0.0
4/1/2020,Drilling Mud,Drilling Mud,Appalachian,221.3823836,221.3823836,0.0
5/1/2020,Drilling Mud,Drilling Mud,Appalachian,242.0908399,242.0908399,0.0
6/1/2020,Drilling Mud,Drilling Mud,Appalachian,219.9687294,219.9687294,0.0
7/1/2020,Drilling Mud,Drilling Mud,Appalachian,220.6104911,220.6104911,0.0
8/1/2020,Drilling Mud,Drilling Mud,Appalachian,254.3981113,254.3981113,0.0
9/1/2020,Drilling Mud,Drilling Mud,Appalachian,274.7428416,274.7428416,0.0
10/1/2020,Drilling Mud,Drilling Mud,Appalachian,291.3132771,291.3132771,0.0
11/1/2020,Drilling Mud,Drilling Mud,Appalachian,266.8147711,266.8147711,0.0
12/1/2020,Drilling Mud,Drilling Mud,Appalachian,273.6948243,273.6948243,0.0
1/1/2021,Drilling Mud,Drilling Mud,Appalachian,315.5999052,303.2384281,-4.076487659381849
2/1/2021,Drilling Mud,Drilling Mud,Appalachian,334.5649851,299.4242372,-11.7361066788083
3/1/2021,Drilling Mud,Drilling Mud,Appalachian,338.2660045,321.2490171,-5.297132907554662
4/1/2021,Drilling Mud,Drilling Mud,Appalachian,325.0754986,328.3614585,1.000714247954293
5/1/2021,Drilling Mud,Drilling Mud,Appalachian,290.4483261,341.505072,14.950508817040353
6/1/2021,Drilling Mud,Drilling Mud,Appalachian,304.1288838,341.505072,10.944548489751275
1/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,100.0,100.0,0.0
2/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,95.78883572,108.4574639,11.680734293843283
3/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,91.30596318,104.0688701,12.26390457370786
4/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,102.5810402,96.2420998,-6.586452719935354
5/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,110.9304559,109.2046155,-1.5803731299250767
6/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,128.1419551,135.5113675,5.438224509098851
7/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,126.6783258,130.0057342,2.5594320284989474
8/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,126.8822497,125.1201305,-1.408341881484851
9/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,121.3957141,113.6464986,-6.818701495832978
10/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,114.7203282,111.3279826,-3.047163454123347
11/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,138.3963816,119.4467638,-15.864488243255371
12/1/2018,Drilling Mud,Drilling Mud,Ark-La-Tx,135.2184021,120.9781931,-11.770889145475254
1/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,135.8579038,127.2923805,-6.729014938957803
2/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,125.8425269,118.9987042,-5.7511741375751795
3/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,130.800564,123.279957,-6.100429609981137
4/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,124.8852379,141.9289027,12.008593370178998
5/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,148.4601694,144.4310243,-2.7896673304975117
6/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,147.8505118,130.4060345,-13.377047593606559
7/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,138.466921,128.9593799,-7.372508387813694
8/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,162.988109,169.2316714,3.6893581138500777
9/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,146.3617008,144.129998,-1.5483957753194402
10/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,135.8376415,200.9616643,32.40619201022411
11/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,125.9226653,190.9857755,34.06699270124439
12/1/2019,Drilling Mud,Drilling Mud,Ark-La-Tx,118.263715,188.6172667,37.29963482712264
1/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,119.3428519,167.7889413,28.873231468443624
2/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,112.1350067,139.7078733,19.736086412819215
3/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,110.811255,125.9855077,12.044443029219938
4/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,104.2096808,109.9552349,5.225357487731576
5/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,99.19518186,97.7765541,-1.4508874576916664
6/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,118.1869751,92.03134307,-28.42035241201005
7/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,116.0899399,97.55165018,-19.003563431057902
8/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,107.843164,93.65314967,-15.151668021844968
9/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,99.76187925,86.69970209,-15.066000049735587
10/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,95.18244104,78.99886608,-20.485831965754212
11/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,90.13198855,78.13365306,-15.356168590743223
12/1/2020,Drilling Mud,Drilling Mud,Ark-La-Tx,83.18868499,75.45214514,-10.25357176478548
1/1/2021,Drilling Mud,Drilling Mud,Ark-La-Tx,78.55562865,79.802666,1.562651240248038
2/1/2021,Drilling Mud,Drilling Mud,Ark-La-Tx,77.72872186,79.38826593,2.090414812011765
3/1/2021,Drilling Mud,Drilling Mud,Ark-La-Tx,78.01041467,79.32883687,1.6619709200584432
4/1/2021,Drilling Mud,Drilling Mud,Ark-La-Tx,79.89087638,80.28672409,0.4930425478018932
5/1/2021,Drilling Mud,Drilling Mud,Ark-La-Tx,99.71869304,80.21403644,-24.31576500278659
6/1/2021,Drilling Mud,Drilling Mud,Ark-La-Tx,113.6595448,79.94319913,-42.17537706387259
1/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,100.0,100.0,0.0
2/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,105.7590018,105.7590018,0.0
3/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,103.0628808,103.0628808,0.0
4/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,97.35343523,97.35343523,0.0
5/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,87.37932918,87.37932918,0.0
6/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,87.97483017,87.97483017,0.0
7/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,90.11013069,90.11013069,0.0
8/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,93.32592593,93.32592593,0.0
9/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,101.5979661,101.5979661,0.0
10/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,104.8832474,104.8832474,0.0
11/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,99.12227264,99.12227264,0.0
12/1/2018,Drilling Mud,Drilling Mud,Denver Julesburg,108.9391047,108.9391047,0.0
1/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,100.1444775,100.1444775,0.0
2/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,107.6133045,107.6133045,0.0
3/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,113.0137552,113.0137552,0.0
4/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,113.0449312,113.0449312,0.0
5/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,122.6734752,122.6734752,0.0
6/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,136.5570839,136.5570839,0.0
7/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,144.0750939,144.0750939,0.0
8/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,148.0252052,148.0252052,0.0
9/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,140.9640348,140.9640348,0.0
10/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,126.3518616,126.3518616,0.0
11/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,124.2197027,124.2197027,0.0
12/1/2019,Drilling Mud,Drilling Mud,Denver Julesburg,126.8752607,126.8752607,0.0
1/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,114.6967297,114.6967297,0.0
2/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,116.9320979,116.9320979,0.0
3/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,99.48089739,99.48089739,0.0
4/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,88.87652613,88.87652613,0.0
5/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,80.78722882,80.78722882,0.0
6/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,76.44667821,76.44667821,0.0
7/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,72.74906692,72.74906692,0.0
8/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,66.0997371,66.0997371,0.0
9/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,57.96930506,57.96930506,0.0
10/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,57.8188791,57.8188791,0.0
11/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,63.2544574,63.2544574,0.0
12/1/2020,Drilling Mud,Drilling Mud,Denver Julesburg,54.24109391,54.24109391,0.0
1/1/2021,Drilling Mud,Drilling Mud,Denver Julesburg,50.91078933,52.74775478,3.4825471864378015
2/1/2021,Drilling Mud,Drilling Mud,Denver Julesburg,48.49300741,52.76449662,8.095385123755598
3/1/2021,Drilling Mud,Drilling Mud,Denver Julesburg,50.61927335,51.71413668,2.11714513726656
4/1/2021,Drilling Mud,Drilling Mud,Denver Julesburg,53.10793828,51.33291113,-3.4578735375142937
5/1/2021,Drilling Mud,Drilling Mud,Denver Julesburg,54.1809946,51.18406205,-5.855206542756207
6/1/2021,Drilling Mud,Drilling Mud,Denver Julesburg,54.37727409,51.41036995,-5.771022738963964
1/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,100.0,100.0,0.0
2/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,106.2365152,106.2365152,0.0
3/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,102.3756676,102.3756676,0.0
4/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,97.41634517,97.41634517,0.0
5/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,102.4675307,102.4675307,0.0
6/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,93.86795763,93.86795763,0.0
7/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,94.7980095,94.7980095,0.0
8/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,104.6248644,104.6248644,0.0
9/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,94.99629391,94.99629391,0.0
10/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,103.266026,103.266026,0.0
11/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,102.9403156,102.9403156,0.0
12/1/2018,Drilling Mud,Drilling Mud,Gulf Coast,108.4133558,108.4133558,0.0
1/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,108.8352311,108.8352311,0.0
2/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,110.0772143,110.0772143,0.0
3/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,105.0287998,105.0287998,0.0
4/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,98.77049987,98.77049987,0.0
5/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,90.61422166,90.61422166,0.0
6/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,90.51215031,90.51215031,0.0
7/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,105.9271821,105.9271821,0.0
8/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,105.6997379,105.6997379,0.0
9/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,98.35653644,98.35653644,0.0
10/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,111.9701645,111.9701645,0.0
11/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,106.916435,106.916435,0.0
12/1/2019,Drilling Mud,Drilling Mud,Gulf Coast,97.9236513,97.9236513,0.0
1/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,94.05966052,94.05966052,0.0
2/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,90.47514637,90.47514637,0.0
3/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,91.81884026,91.81884026,0.0
4/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,97.21708472,97.21708472,0.0
5/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,97.18474449,97.18474449,0.0
6/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,91.44000709,91.44000709,0.0
7/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,88.78662983,88.78662983,0.0
8/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,89.74001954,89.74001954,0.0
9/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,81.62712631,81.62712631,0.0
10/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,86.86638913,86.86638913,0.0
11/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,93.6086066,93.6086066,0.0
12/1/2020,Drilling Mud,Drilling Mud,Gulf Coast,110.4902862,110.4902862,0.0
1/1/2021,Drilling Mud,Drilling Mud,Gulf Coast,103.5235012,104.6552331,1.0813906447646193
2/1/2021,Drilling Mud,Drilling Mud,Gulf Coast,100.4256346,108.2848061,7.257870963671608
3/1/2021,Drilling Mud,Drilling Mud,Gulf Coast,97.0838283,111.5668433,12.98146884111044
4/1/2021,Drilling Mud,Drilling Mud,Gulf Coast,94.55675463,110.7986752,14.658948349952837
5/1/2021,Drilling Mud,Drilling Mud,Gulf Coast,91.30295191,112.0575749,18.52139224726342
6/1/2021,Drilling Mud,Drilling Mud,Gulf Coast,90.85071224,111.4743645,18.500802720431746
1/1/2018,Drilling Mud,Drilling Mud,Permian,100.0,100.0,0.0
2/1/2018,Drilling Mud,Drilling Mud,Permian,99.97215411,99.97215411,0.0
3/1/2018,Drilling Mud,Drilling Mud,Permian,98.66164726,98.66164726,0.0
4/1/2018,Drilling Mud,Drilling Mud,Permian,94.84669232,94.84669232,0.0
5/1/2018,Drilling Mud,Drilling Mud,Permian,89.04696635,89.04696635,0.0
6/1/2018,Drilling Mud,Drilling Mud,Permian,88.5158804,88.5158804,0.0
7/1/2018,Drilling Mud,Drilling Mud,Permian,90.13312187,90.13312187,0.0
8/1/2018,Drilling Mud,Drilling Mud,Permian,87.87758115,87.87758115,0.0
9/1/2018,Drilling Mud,Drilling Mud,Permian,90.9662167,90.9662167,0.0
10/1/2018,Drilling Mud,Drilling Mud,Permian,92.06366446,92.06366446,0.0
11/1/2018,Drilling Mud,Drilling Mud,Permian,91.96898766,91.96898766,0.0
12/1/2018,Drilling Mud,Drilling Mud,Permian,88.88890462,88.88890462,0.0
1/1/2019,Drilling Mud,Drilling Mud,Permian,89.50946968,89.50946968,0.0
2/1/2019,Drilling Mud,Drilling Mud,Permian,91.41627796,91.41627796,0.0
3/1/2019,Drilling Mud,Drilling Mud,Permian,89.58764107,89.58764107,0.0
4/1/2019,Drilling Mud,Drilling Mud,Permian,91.35187031,91.35187031,0.0
5/1/2019,Drilling Mud,Drilling Mud,Permian,94.61901232,94.61901232,0.0
6/1/2019,Drilling Mud,Drilling Mud,Permian,94.80726879,94.80726879,0.0
7/1/2019,Drilling Mud,Drilling Mud,Permian,100.0700649,100.0700649,0.0
8/1/2019,Drilling Mud,Drilling Mud,Permian,105.8820799,105.8820799,0.0
9/1/2019,Drilling Mud,Drilling Mud,Permian,109.7667037,109.7667037,0.0
10/1/2019,Drilling Mud,Drilling Mud,Permian,110.5331644,110.5331644,0.0
11/1/2019,Drilling Mud,Drilling Mud,Permian,116.3093853,116.3093853,0.0
12/1/2019,Drilling Mud,Drilling Mud,Permian,115.3124223,115.3124223,0.0
1/1/2020,Drilling Mud,Drilling Mud,Permian,113.1915809,113.1915809,0.0
2/1/2020,Drilling Mud,Drilling Mud,Permian,110.8689184,110.8689184,0.0
3/1/2020,Drilling Mud,Drilling Mud,Permian,111.1318313,111.1318313,0.0
4/1/2020,Drilling Mud,Drilling Mud,Permian,111.8146691,111.8146691,0.0
5/1/2020,Drilling Mud,Drilling Mud,Permian,110.0867526,110.0867526,0.0
6/1/2020,Drilling Mud,Drilling Mud,Permian,107.9925094,107.9925094,0.0
7/1/2020,Drilling Mud,Drilling Mud,Permian,105.0756682,105.0756682,0.0
8/1/2020,Drilling Mud,Drilling Mud,Permian,98.80780111,98.80780111,0.0
9/1/2020,Drilling Mud,Drilling Mud,Permian,93.60673864,93.60673864,0.0
10/1/2020,Drilling Mud,Drilling Mud,Permian,93.03537075,93.03537075,0.0
11/1/2020,Drilling Mud,Drilling Mud,Permian,89.36312649,89.36312649,0.0
12/1/2020,Drilling Mud,Drilling Mud,Permian,84.44685008,84.44685008,0.0
1/1/2021,Drilling Mud,Drilling Mud,Permian,82.78806057,83.06319643,0.3312367833470889
2/1/2021,Drilling Mud,Drilling Mud,Permian,79.23819113,81.50471413,2.7808489658461824
3/1/2021,Drilling Mud,Drilling Mud,Permian,77.80337398,80.1211464,2.892834818449374
4/1/2021,Drilling Mud,Drilling Mud,Permian,78.53178483,79.54437732,1.272990655174053
5/1/2021,Drilling Mud,Drilling Mud,Permian,76.2099739,78.97703012,3.5036215160226396
6/1/2021,Drilling Mud,Drilling Mud,Permian,75.92878324,79.54751795,4.549148487919601
1/1/2018,Drilling Mud,Drilling Mud,Williston,100.0,100.0,0.0
2/1/2018,Drilling Mud,Drilling Mud,Williston,99.3993732,99.3993732,0.0
3/1/2018,Drilling Mud,Drilling Mud,Williston,106.8722547,106.8722547,0.0
4/1/2018,Drilling Mud,Drilling Mud,Williston,98.11851164,98.11851164,0.0
5/1/2018,Drilling Mud,Drilling Mud,Williston,101.8810257,101.8810257,0.0
6/1/2018,Drilling Mud,Drilling Mud,Williston,92.03605365,92.03605365,0.0
7/1/2018,Drilling Mud,Drilling Mud,Williston,89.00117845,89.00117845,0.0
8/1/2018,Drilling Mud,Drilling Mud,Williston,91.60571708,91.60571708,0.0
9/1/2018,Drilling Mud,Drilling Mud,Williston,80.4167555,80.4167555,0.0
10/1/2018,Drilling Mud,Drilling Mud,Williston,80.43464564,80.43464564,0.0
11/1/2018,Drilling Mud,Drilling Mud,Williston,74.52057661,74.52057661,0.0
