Date_y,Index Category_y,Sub Category_y,Region_y,Change,UID,Result
07-01-2019,Chemical,Surfactant,Permian,0.0,1612151907,significant change
08-01-2019,Chemical,Surfactant,Permian,0.0,1612151908,significant change
09-01-2019,Chemical,Surfactant,Permian,0.0,1612151909,significant change
10-01-2019,Chemical,Surfactant,Permian,0.0,1612151910,significant change
11-01-2019,Chemical,Surfactant,Permian,0.0,1612151911,significant change
12-01-2019,Chemical,Surfactant,Permian,0.0,1612151912,significant change
01-01-2020,Chemical,Surfactant,Permian,0.0,1612152001,significant change
02-01-2020,Chemical,Surfactant,Permian,0.0,1612152002,significant change
03-01-2020,Chemical,Surfactant,Permian,0.0,1612152003,significant change
04-01-2020,Chemical,Surfactant,Permian,0.0,1612152004,significant change
05-01-2020,Chemical,Surfactant,Permian,0.0,1612152005,significant change
06-01-2020,Chemical,Surfactant,Permian,0.0,1612152006,significant change
07-01-2020,Chemical,Surfactant,Permian,0.0,1612152007,significant change
08-01-2020,Chemical,Surfactant,Permian,0.0,1612152008,significant change
09-01-2020,Chemical,Surfactant,Permian,0.0,1612152009,significant change
10-01-2020,Chemical,Surfactant,Permian,0.0,1612152010,significant change
01-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161801,significant change
02-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161802,significant change
03-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161803,significant change
04-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161804,significant change
05-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161805,significant change
06-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161806,significant change
07-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161807,significant change
08-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161808,significant change
09-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161809,significant change
10-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161810,significant change
11-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161811,significant change
12-01-2018,Chemical,Scale Inhibitor,Permian,0.0,1612161812,significant change
01-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161901,significant change
02-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161902,significant change
03-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161903,significant change
04-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161904,significant change
05-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161905,significant change
06-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161906,significant change
07-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161907,significant change
08-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161908,significant change
09-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161909,significant change
10-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161910,significant change
11-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161911,significant change
12-01-2019,Chemical,Scale Inhibitor,Permian,0.0,1612161912,significant change
01-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162001,significant change
02-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162002,significant change
03-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162003,significant change
04-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162004,significant change
05-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162005,significant change
06-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162006,significant change
07-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162007,significant change
08-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162008,significant change
09-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162009,significant change
10-01-2020,Chemical,Scale Inhibitor,Permian,0.0,1612162010,significant change
01-01-2018,Chemical,Acid,Permian,0.0,1612171801,significant change
02-01-2018,Chemical,Acid,Permian,0.0,1612171802,significant change
03-01-2018,Chemical,Acid,Permian,0.0,1612171803,significant change
04-01-2018,Chemical,Acid,Permian,0.0,1612171804,significant change
05-01-2018,Chemical,Acid,Permian,0.0,1612171805,significant change
06-01-2018,Chemical,Acid,Permian,0.0,1612171806,significant change
07-01-2018,Chemical,Acid,Permian,0.0,1612171807,significant change
08-01-2018,Chemical,Acid,Permian,0.0,1612171808,significant change
09-01-2018,Chemical,Acid,Permian,0.0,1612171809,significant change
10-01-2018,Chemical,Acid,Permian,0.0,1612171810,significant change
11-01-2018,Chemical,Acid,Permian,0.0,1612171811,significant change
12-01-2018,Chemical,Acid,Permian,0.0,1612171812,significant change
01-01-2019,Chemical,Acid,Permian,0.0,1612171901,significant change
02-01-2019,Chemical,Acid,Permian,0.0,1612171902,significant change
03-01-2019,Chemical,Acid,Permian,0.0,1612171903,significant change
04-01-2019,Chemical,Acid,Permian,0.0,1612171904,significant change
05-01-2019,Chemical,Acid,Permian,0.0,1612171905,significant change
06-01-2019,Chemical,Acid,Permian,0.0,1612171906,significant change
07-01-2019,Chemical,Acid,Permian,0.0,1612171907,significant change
08-01-2019,Chemical,Acid,Permian,0.0,1612171908,significant change
09-01-2019,Chemical,Acid,Permian,0.0,1612171909,significant change
10-01-2019,Chemical,Acid,Permian,0.0,1612171910,significant change
11-01-2019,Chemical,Acid,Permian,0.0,1612171911,significant change
12-01-2019,Chemical,Acid,Permian,0.0,1612171912,significant change
01-01-2020,Chemical,Acid,Permian,0.0,1612172001,significant change
02-01-2020,Chemical,Acid,Permian,0.0,1612172002,significant change
03-01-2020,Chemical,Acid,Permian,0.0,1612172003,significant change
04-01-2020,Chemical,Acid,Permian,0.0,1612172004,significant change
05-01-2020,Chemical,Acid,Permian,0.0,1612172005,significant change
06-01-2020,Chemical,Acid,Permian,0.0,1612172006,significant change
07-01-2020,Chemical,Acid,Permian,0.0,1612172007,significant change
08-01-2020,Chemical,Acid,Permian,0.0,1612172008,significant change
09-01-2020,Chemical,Acid,Permian,0.0,1612172009,significant change
10-01-2020,Chemical,Acid,Permian,0.0,1612172010,significant change
01-01-2018,Chemical,Breaker,Permian,0.0,1612181801,significant change
02-01-2018,Chemical,Breaker,Permian,0.0,1612181802,significant change
03-01-2018,Chemical,Breaker,Permian,0.0,1612181803,significant change
04-01-2018,Chemical,Breaker,Permian,0.0,1612181804,significant change
05-01-2018,Chemical,Breaker,Permian,0.0,1612181805,significant change
06-01-2018,Chemical,Breaker,Permian,0.0,1612181806,significant change
07-01-2018,Chemical,Breaker,Permian,0.0,1612181807,significant change
08-01-2018,Chemical,Breaker,Permian,0.0,1612181808,significant change
09-01-2018,Chemical,Breaker,Permian,0.0,1612181809,significant change
10-01-2018,Chemical,Breaker,Permian,0.0,1612181810,significant change
11-01-2018,Chemical,Breaker,Permian,0.0,1612181811,significant change
12-01-2018,Chemical,Breaker,Permian,0.0,1612181812,significant change
01-01-2019,Chemical,Breaker,Permian,0.0,1612181901,significant change
02-01-2019,Chemical,Breaker,Permian,0.0,1612181902,significant change
03-01-2019,Chemical,Breaker,Permian,0.0,1612181903,significant change
04-01-2019,Chemical,Breaker,Permian,0.0,1612181904,significant change
05-01-2019,Chemical,Breaker,Permian,0.0,1612181905,significant change
06-01-2019,Chemical,Breaker,Permian,0.0,1612181906,significant change
07-01-2019,Chemical,Breaker,Permian,0.0,1612181907,significant change
08-01-2019,Chemical,Breaker,Permian,0.0,1612181908,significant change
09-01-2019,Chemical,Breaker,Permian,0.0,1612181909,significant change
10-01-2019,Chemical,Breaker,Permian,0.0,1612181910,significant change
11-01-2019,Chemical,Breaker,Permian,0.0,1612181911,significant change
12-01-2019,Chemical,Breaker,Permian,0.0,1612181912,significant change
01-01-2020,Chemical,Breaker,Permian,0.0,1612182001,significant change
02-01-2020,Chemical,Breaker,Permian,0.0,1612182002,significant change
03-01-2020,Chemical,Breaker,Permian,0.0,1612182003,significant change
04-01-2020,Chemical,Breaker,Permian,0.0,1612182004,significant change
05-01-2020,Chemical,Breaker,Permian,0.0,1612182005,significant change
06-01-2020,Chemical,Breaker,Permian,0.0,1612182006,significant change
07-01-2020,Chemical,Breaker,Permian,0.0,1612182007,significant change
08-01-2020,Chemical,Breaker,Permian,0.0,1612182008,significant change
09-01-2020,Chemical,Breaker,Permian,0.0,1612182009,significant change
10-01-2020,Chemical,Breaker,Permian,0.0,1612182010,significant change
01-01-2018,Chemical,Chemical Price Index,Permian,0.0,1612111801,significant change
02-01-2018,Chemical,Chemical Price Index,Permian,-4.025920728395972e-08,1612111802,significant change
03-01-2018,Chemical,Chemical Price Index,Permian,-3.047979467707407e-08,1612111803,significant change
04-01-2018,Chemical,Chemical Price Index,Permian,-5.217534293502825e-08,1612111804,significant change
05-01-2018,Chemical,Chemical Price Index,Permian,-5.2486434912991155e-08,1612111805,significant change
06-01-2018,Chemical,Chemical Price Index,Permian,-7.476179628199575e-08,1612111806,significant change
07-01-2018,Chemical,Chemical Price Index,Permian,-9.802402415233833e-08,1612111807,significant change
08-01-2018,Chemical,Chemical Price Index,Permian,-1.5512054583189924e-07,1612111808,significant change
09-01-2018,Chemical,Chemical Price Index,Permian,-1.8020664048211528e-07,1612111809,significant change
10-01-2018,Chemical,Chemical Price Index,Permian,-1.5742475670250748e-07,1612111810,significant change
11-01-2018,Chemical,Chemical Price Index,Permian,-1.247342470816489e-07,1612111811,significant change
12-01-2018,Chemical,Chemical Price Index,Permian,-1.1384590451125037e-07,1612111812,significant change
01-01-2019,Chemical,Chemical Price Index,Permian,-1.249072012849005e-07,1612111901,significant change
02-01-2019,Chemical,Chemical Price Index,Permian,-1.252697688078078e-07,1612111902,significant change
03-01-2019,Chemical,Chemical Price Index,Permian,-1.1516048575274617e-07,1612111903,significant change
04-01-2019,Chemical,Chemical Price Index,Permian,-1.310395185712595e-07,1612111904,significant change
05-01-2019,Chemical,Chemical Price Index,Permian,-1.066039564897811e-07,1612111905,significant change
06-01-2019,Chemical,Chemical Price Index,Permian,-1.0827087034209837e-07,1612111906,significant change
07-01-2019,Chemical,Chemical Price Index,Permian,-1.3378231530012117e-07,1612111907,significant change
08-01-2019,Chemical,Chemical Price Index,Permian,-1.46643835583287e-07,1612111908,significant change
09-01-2019,Chemical,Chemical Price Index,Permian,-2.069738886880022e-07,1612111909,significant change
10-01-2019,Chemical,Chemical Price Index,Permian,-1.89550456503323e-07,1612111910,significant change
11-01-2019,Chemical,Chemical Price Index,Permian,-1.78138841845491e-07,1612111911,significant change
12-01-2019,Chemical,Chemical Price Index,Permian,-1.1507747992574299e-07,1612111912,significant change
01-01-2020,Chemical,Chemical Price Index,Permian,-1.6874495925427466e-07,1612112001,significant change
02-01-2020,Chemical,Chemical Price Index,Permian,-1.6528337864858528e-07,1612112002,significant change
03-01-2020,Chemical,Chemical Price Index,Permian,-1.6033606155609356e-07,1612112003,significant change
04-01-2020,Chemical,Chemical Price Index,Permian,-1.6229741833750125e-07,1612112004,significant change
05-01-2020,Chemical,Chemical Price Index,Permian,-1.4796848891879505e-07,1612112005,significant change
06-01-2020,Chemical,Chemical Price Index,Permian,-1.610246120536357e-07,1612112006,significant change
07-01-2020,Chemical,Chemical Price Index,Permian,-1.8232250620897408e-07,1612112007,significant change
08-01-2020,Chemical,Chemical Price Index,Permian,-1.5834822826295806e-07,1612112008,significant change
09-01-2020,Chemical,Chemical Price Index,Permian,-1.31999317054762e-07,1612112009,significant change
10-01-2020,Chemical,Chemical Price Index,Permian,-1.3864764795035945e-07,1612112010,significant change
01-01-2018,Chemical,Biocide,Williston,0.0,1712121801,significant change
02-01-2018,Chemical,Biocide,Williston,0.0,1712121802,significant change
03-01-2018,Chemical,Biocide,Williston,0.0,1712121803,significant change
04-01-2018,Chemical,Biocide,Williston,0.0,1712121804,significant change
05-01-2018,Chemical,Biocide,Williston,0.0,1712121805,significant change
06-01-2018,Chemical,Biocide,Williston,0.0,1712121806,significant change
07-01-2018,Chemical,Biocide,Williston,0.0,1712121807,significant change
08-01-2018,Chemical,Biocide,Williston,0.0,1712121808,significant change
09-01-2018,Chemical,Biocide,Williston,0.0,1712121809,significant change
10-01-2018,Chemical,Biocide,Williston,0.0,1712121810,significant change
11-01-2018,Chemical,Biocide,Williston,0.0,1712121811,significant change
12-01-2018,Chemical,Biocide,Williston,0.0,1712121812,significant change
01-01-2019,Chemical,Biocide,Williston,0.0,1712121901,significant change
02-01-2019,Chemical,Biocide,Williston,0.0,1712121902,significant change
03-01-2019,Chemical,Biocide,Williston,0.0,1712121903,significant change
04-01-2019,Chemical,Biocide,Williston,0.0,1712121904,significant change
05-01-2019,Chemical,Biocide,Williston,0.0,1712121905,significant change
06-01-2019,Chemical,Biocide,Williston,0.0,1712121906,significant change
07-01-2019,Chemical,Biocide,Williston,0.0,1712121907,significant change
08-01-2019,Chemical,Biocide,Williston,0.0,1712121908,significant change
09-01-2019,Chemical,Biocide,Williston,0.0,1712121909,significant change
10-01-2019,Chemical,Biocide,Williston,0.0,1712121910,significant change
11-01-2019,Chemical,Biocide,Williston,0.0,1712121911,significant change
12-01-2019,Chemical,Biocide,Williston,0.0,1712121912,significant change
01-01-2020,Chemical,Biocide,Williston,0.0,1712122001,significant change
02-01-2020,Chemical,Biocide,Williston,0.0,1712122002,significant change
03-01-2020,Chemical,Biocide,Williston,0.0,1712122003,significant change
04-01-2020,Chemical,Biocide,Williston,0.0,1712122004,significant change
05-01-2020,Chemical,Biocide,Williston,0.0,1712122005,significant change
06-01-2020,Chemical,Biocide,Williston,0.0,1712122006,significant change
07-01-2020,Chemical,Biocide,Williston,0.0,1712122007,significant change
08-01-2020,Chemical,Biocide,Williston,0.0,1712122008,significant change
09-01-2020,Chemical,Biocide,Williston,0.0,1712122009,significant change
10-01-2020,Chemical,Biocide,Williston,0.0,1712122010,significant change
01-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131801,significant change
02-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131802,significant change
03-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131803,significant change
04-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131804,significant change
05-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131805,significant change
06-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131806,significant change
07-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131807,significant change
08-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131808,significant change
09-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131809,significant change
10-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131810,significant change
11-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131811,significant change
12-01-2018,Chemical,Friction Reducer,Williston,0.0,1712131812,significant change
01-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131901,significant change
02-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131902,significant change
03-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131903,significant change
04-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131904,significant change
05-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131905,significant change
06-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131906,significant change
07-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131907,significant change
08-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131908,significant change
09-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131909,significant change
10-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131910,significant change
11-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131911,significant change
12-01-2019,Chemical,Friction Reducer,Williston,0.0,1712131912,significant change
01-01-2020,Chemical,Friction Reducer,Williston,0.0,1712132001,significant change
02-01-2020,Chemical,Friction Reducer,Williston,0.0,1712132002,significant change
03-01-2020,Chemical,Friction Reducer,Williston,0.0,1712132003,significant change
04-01-2020,Chemical,Friction Reducer,Williston,0.0,1712132004,significant change
05-01-2020,Chemical,Friction Reducer,Williston,0.0,1712132005,significant change
06-01-2020,Chemical,Friction Reducer,Williston,0.0,1712132006,significant change
